Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Middle East & North Africa (excluding high income),MNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75274627,18.07786065,17.95700664,18.28051823,18.20546029,18.17762558,18.22748598,18.34012893,18.8333528,19.27580461,19.61453632,19.41386486,19.78600907,20.12948823,20.4890413,20.56655309,20.89755118,20.1767913,20.52805197,20.30104745,20.04825439,20.31302285,20.1507865,20.15558668,20.72463434,21.28038429,21.10574951,20.09765307,19.29208087,18.2838534,18.34323507,18.18732862,18.48905428
Montenegro,MNE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3440038,44.4278653,44.52159483,44.59076404,44.65346878,44.72484815,44.79564764,44.89460101,44.93368039,44.9784955,45.01343355,45.06181432,45.10925792,45.12177806,45.09653635,45.07742258,45.04785166,45.03319217,44.95667744,44.93198897,44.9322307,45.18271502,45.30473657,45.57588797,46.09066643,45.38366207,45.15863191,44.68563084,45.2539901,45.30556693,45.59286692,45.45643081,45.55156282
Mongolia,MNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.15260019,47.2726847,47.34185301,47.35283855,47.32181988,47.32499268,47.31957837,47.32313326,47.32922628,47.31147469,47.25456963,47.21091486,47.18101726,47.11835649,47.05517099,46.9884758,46.91515365,46.76693852,46.46579192,46.14347051,45.85400508,45.88121221,45.90521993,45.96035173,45.80926918,45.7974604,46.09317616,44.5301236,45.22771801,44.931094,44.61759757,45.09780214,45.03123655
Northern Mariana Islands,MNP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7773966,53.89856542,53.98693144,54.04812918,54.09990708,54.02235075,54.01943824,53.97575878,53.92855935,53.87732268,53.80439182,53.71008493,53.60205323,53.47662887,53.34437629,53.20967883,53.06376583,52.92627082,52.79348644,52.63174511,52.43298861,52.20725781,51.96140635,51.70430497,51.44355537,51.4043518,51.39467553,51.44818455,51.52717575,51.50959726,51.6038059,51.38888416,51.38735666
Mauritania,MRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71505105,28.04501741,28.3783011,28.72263426,29.07653537,29.43904909,29.80346461,30.17067927,30.54284487,30.9151411,31.00611876,31.1764502,31.33181203,31.48035034,31.62313249,31.75257043,31.86732233,31.98530226,32.12585438,32.29268235,32.48407863,32.69890388,32.90352564,33.0155149,33.12395077,33.22656165,33.32425405,33.4118644,33.50101533,33.47341984,33.7123042,33.32678201,33.39481861
Mauritius,MUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99371541,32.1600865,32.28399426,32.40648562,32.56823359,32.70588716,32.84746533,32.98586499,33.11904099,33.25398289,31.8878263,32.89995326,34.40298398,34.20784842,35.18363902,35.56879236,35.21199473,35.98003531,36.32320197,37.19862629,36.95546921,37.15330559,38.1589866,38.22130262,38.96962671,38.62523469,38.74789964,39.0867622,39.49825917,39.31000409,39.37261896,39.08728083,39.49883948
Malawi,MWI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1130335,51.09603443,51.10565388,51.10419175,50.99358011,50.7675531,50.55597821,50.38827699,50.34667338,50.40338626,50.41847866,50.47211868,50.54585983,50.61700595,50.68128058,50.53091637,50.35078617,50.12057268,49.8442988,49.53991191,49.2163105,49.19695706,49.18390272,49.18381418,49.18932084,49.19584239,49.20870479,49.01341974,48.83443707,48.5038959,48.60747534,48.44654937,48.4733131
Malaysia,MYS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12267703,35.16665145,35.2448365,35.33308063,35.44872129,35.58823037,35.68658966,35.4497017,35.52140008,35.58594434,35.39071222,35.31180003,35.24982648,35.21921278,35.15753687,35.10653296,35.0774306,34.78144292,35.00791421,34.91694826,35.58504307,36.10553408,37.35338302,37.94877327,38.13867746,38.36047609,38.58932321,38.69610688,38.7454381,38.73915268,39.01517215,38.89384464,38.9469124
North America,NAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.53405879,44.67817595,44.835323,45.30132803,45.40921023,45.51430562,45.70832179,45.75511278,45.81681644,45.82222301,45.8790075,45.94556716,46.1061867,46.05079108,46.07210625,46.09075989,46.16270407,46.30048617,46.53422711,46.5578833,46.47024413,46.34084053,46.23234436,46.23579197,46.10805202,46.08551852,46.19853541,46.20170776,46.27581885,46.24417371,46.25778653,46.40205638,46.57059516
Namibia,NAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.59413997,45.65098615,45.74362041,45.85714171,45.84972905,45.84560055,45.84931288,45.79271355,45.7383939,45.68693213,45.90616453,46.11300527,46.31349857,46.51797871,46.72515056,46.9369107,47.16172775,47.39228042,47.62843239,47.86076906,48.09102897,48.32509944,49.73984865,49.30154037,48.74024718,48.18197155,48.78952553,49.4279536,49.45672051,49.3805706,49.78063939,49.21491,49.40393051
New Caledonia,NCL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.23400782,44.19344735,44.14160021,44.17421676,44.33984815,44.27341132,44.31988204,44.18246508,44.22716871,44.3279537,44.42881092,44.55873016,44.79354196,44.98499403,45.04499521,45.15977656,45.27725647,45.21767867,45.24603908,45.51889562,45.70784121,45.78475768,45.8715452,45.96205669,46.05721771,46.16569749,46.29377245,46.45026127,46.61352926,46.75739596,47.03500874,46.91578444,46.95246355
Niger,NER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.30506735,44.21493841,44.14244174,44.08336276,44.03206216,43.92891816,43.84101369,43.76240236,43.68608352,43.61023228,43.48913065,43.38583993,43.29021356,43.20282778,43.12461649,43.01649511,42.92923963,42.85866394,42.80245807,42.7563365,42.69755086,42.34857857,42.02352104,41.73168913,41.72924322,41.71864331,41.71949504,41.72762383,41.74502084,41.73778578,41.81830485,41.81003047,41.85170504
Nigeria,NGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.61773924,46.67679196,46.76015132,46.86039564,46.97961808,47.02472402,47.08834714,47.15827408,47.23013401,47.3021407,47.27410196,47.25419961,47.24346674,47.23351129,47.22632472,47.14919313,47.08418064,47.02721841,46.97488011,46.92966727,46.85615182,46.87644364,46.89840009,46.40909993,45.91586333,45.41533832,44.9121152,44.40952782,43.90362495,43.88225263,43.80627569,43.73797058,43.78086786
Nicaragua,NIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90789785,28.9020994,28.85800788,29.06249227,29.45078636,29.44798792,29.43285968,29.42756733,29.96678972,30.51267835,31.06156935,31.60939812,32.15752806,32.70658138,33.24766117,33.77859717,34.3053053,34.82588273,35.34386866,35.85647421,36.36529331,36.87242671,37.37474905,37.87346483,38.13268101,38.36348691,38.57267568,38.2863298,37.97399745,37.90600172,38.39892287,38.63149623,38.70875337
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6106586,40.52711209,40.84092092,41.319628,41.62082584,42.10548993,42.3749558,42.53493354,43.27338302,43.42279066,43.74160307,43.87366513,44.42099588,44.67324822,44.64537784,44.94646403,45.2622903,45.45288277,45.70621508,46.04819933,46.29045104,46.35433625,46.33639863,46.09041351,46.34181602,46.42965007,46.55130804,46.5724483,46.73981902,46.94934843,47.24198555,47.30982262,47.23907034
Norway,NOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.40221641,45.28743647,45.49359795,45.60012386,46.29790133,46.31137365,46.30072787,46.61324403,46.76420655,46.57252133,46.76069119,47.29298118,47.12347816,47.30692774,47.13577751,47.14157956,47.30354178,47.30789916,47.45102716,47.31712747,47.46239704,47.21300303,47.32528716,47.31592933,47.14171617,47.14007911,47.24664474,47.14034192,47.15525456,47.13414008,46.48395764,46.89158633,47.05996997
Nepal,NPL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.64553601,24.80250722,25.00435296,25.23026531,25.47238374,25.53389773,25.60263776,25.69809091,25.84642729,26.07112926,26.1731624,26.33698113,26.57781394,26.89177075,27.30182016,27.98460916,28.62898677,29.24394003,29.8839502,30.59974496,31.3666868,32.35821548,33.5052875,34.65749825,35.67659502,36.63736039,37.33973053,37.84344354,38.15410665,37.97740232,38.02285175,37.57837896,37.74781174
Nauru,NRU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68091658,43.79054363,43.75697584,44.10203092,44.26630962,44.73049818,44.76716237,45.03891432,45.31154341,45.37871507,45.70957029,45.75938016,46.13867928,46.1096712,46.37317433,46.43775192,46.64545191,46.90508941,47.12139098,47.1695275,47.29474487,47.58583689,47.63873193,47.60816115,47.46714419,47.47252573,47.40614412,47.45883228,47.55583845,47.20094443,47.48421373,47.67131348,47.61458466
OECD members,OED,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02987209,41.13193077,41.13070529,41.48194114,41.65569837,41.78848801,41.95955304,42.01952374,42.17680932,42.28246647,42.38772428,42.54421352,42.69880376,42.75971446,42.87084466,43.01087923,43.09853256,43.23936515,43.52068572,43.62527685,43.69109587,43.80117252,43.88476564,43.90477935,43.94506278,44.03063972,44.12740621,44.21754573,44.40360519,44.34538818,44.488179,44.68008368,44.82203417
Oman,OMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72785939,14.30578369,14.00121915,14.11971213,14.57114523,15.01029134,15.4364877,15.87527683,16.30964191,16.65602782,17.00836752,17.42036265,17.8415061,17.9262765,17.88690721,17.8255254,17.74787188,17.66393329,17.58237763,16.56046999,15.02971662,13.89805336,13.31922191,13.33409034,13.42517859,13.34036288,13.32465395,13.66598608,14.29397859,15.19221128,16.05022326,16.33933393,16.74545198
Other small states,OSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.29268033,39.31629612,39.44401624,39.56750383,39.684475,39.80713596,39.95124418,39.98945288,40.17575303,40.29695258,40.26392845,40.38894335,40.47124943,40.46495395,40.40064418,39.91340616,39.23860277,38.73884382,38.46279017,38.45862707,38.48594044,38.54064356,38.5359133,38.30837956,38.12683057,37.83430763,37.8736537,38.04352276,38.32326803,38.48563495,38.98207814,39.07079203,39.27509342
Pakistan,PAK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31205299,13.33092192,13.82108007,14.1348714,12.46518375,13.3806689,14.34054927,14.7034172,15.07699029,15.457763,15.51394039,15.56150383,16.25223377,16.95956831,17.63083803,18.33926452,18.69919939,19.22929899,20.15948327,21.0003794,21.2907968,21.42992906,21.56742143,21.95960788,22.55761711,22.11623552,21.64751597,21.14009689,22.59365319,22.81333392,23.27145854,23.13019067,23.1793432
Panama,PAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.13813521,33.33779157,33.5602609,34.14743221,34.42573136,34.71512137,35.00603303,34.97267013,35.26029817,35.74588588,36.2255339,36.7009001,37.02392013,36.8284867,37.35192343,36.67047121,37.15464594,37.07692406,37.59713283,37.31338857,36.95342704,37.79545037,38.509268,38.87391399,39.53359254,39.65191348,40.01949552,40.43066946,41.43625218,40.70073206,40.75695042,39.64807873,40.14928122
Peru,PER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44978838,37.35689741,37.91369208,38.44805728,39.5688875,40.71481814,41.80988978,41.68672828,42.85286784,41.21908117,43.09771639,43.43436575,43.75239189,44.05551341,44.34472389,44.66742291,45.06733383,45.22294716,45.33321867,45.98664541,45.90530646,45.91248004,45.8711092,45.80431015,45.42760006,45.78182239,45.91582549,46.1114157,46.12842029,44.28653472,45.97589926,46.5074373,46.28947402
Philippines,PHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.67521634,38.66280535,38.63790337,38.58861352,38.54106334,38.48645106,38.44662146,38.47276849,38.45134541,38.41387246,38.38918589,38.354833,38.30607964,37.7849947,38.32046537,38.51337536,38.60645598,38.32880756,38.82116452,39.07103373,39.2179638,39.12363885,39.18494503,39.31816724,39.40790731,38.86337495,37.79024907,38.27815925,38.82039727,38.59304442,38.73192933,38.73789854,38.88945301
Palau,PLW,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51162236,46.44306424,46.36461311,46.41754441,46.558016,46.59627049,46.75139051,46.91550685,47.01437785,47.16563581,47.20408451,47.21316852,47.22779434,47.2468679,47.265485,47.27974589,47.29430994,47.3191927,47.35750786,47.40420633,47.43187722,47.43586997,47.45449486,47.41023627,47.42839019,47.45942821,47.49798492,47.55174207,47.58408995,47.63424228,47.90375159,47.7013091,47.7534124
Poland,POL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.52288845,45.53891422,45.56865047,45.80758034,45.71494894,45.65108299,45.39119307,45.52180675,45.69831142,45.95835827,45.90993971,45.64149848,45.60461184,45.27443955,45.08923149,44.78837394,44.71987542,44.63474523,44.70382914,44.93112749,44.90409688,45.01759233,44.98705964,45.06523064,45.06580806,44.9518543,44.86947075,44.9895668,44.81807643,44.65951562,45.26877675,45.64889765,45.55271912
Pre-demographic dividend,PRE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.12371346,45.13399835,45.10691007,45.1239058,45.18430361,45.18433194,45.18314226,45.20489576,45.24535777,45.28917414,45.30097368,45.28983842,45.26128753,45.25752948,45.25000618,45.19218931,45.18255269,45.11455674,45.01712184,44.93984385,44.85365622,44.78876106,44.77645807,44.67167117,44.60842647,44.53466176,44.3752775,44.25161253,44.15626886,44.15133152,44.23272272,43.84973426,43.8988041
Puerto Rico,PRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88342732,36.83791647,37.92908525,38.10889206,38.29665226,38.2304353,38.58350724,38.57558583,40.58255536,39.9314363,40.53534977,41.1459622,41.5384716,41.02628226,41.63180741,42.44641812,42.43507471,42.69550751,42.71370668,42.75268793,43.16136686,42.94036696,42.71895608,42.49954402,42.28261667,42.02371721,41.63556397,41.2542083,40.9673438,41.01750763,41.13164496,41.00607049,41.24617698
"Korea, Dem. People's Rep.",PRK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67429724,48.74787661,48.80030969,48.81913884,48.8738272,48.90776644,49.00328115,48.99123111,48.84490874,48.80176074,48.69963848,48.6457607,48.58631678,48.52639012,48.43666154,48.43110582,48.42711927,48.34389508,48.33003087,48.29940303,48.23750419,48.1601325,48.0831924,48.00251937,47.95434843,47.81239831,47.80565658,47.81670852,47.74338787,47.5788896,47.65971755,47.53547555,47.49652437
Portugal,PRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.24723547,43.63768214,44.16126924,44.49682308,44.65863643,44.83517985,44.85953227,44.91106355,45.19989983,45.41267836,45.55431349,45.68003875,46.34048867,46.32620929,46.9561591,47.04356102,47.31539828,47.38803517,47.81638883,48.15995601,47.71875998,48.13322513,48.43223954,48.61346717,48.81261826,48.74538228,48.8820027,49.18190454,49.37367711,49.35891319,49.73994816,49.84338005,49.87105878
Paraguay,PRY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.30975243,37.27538094,37.45625281,37.67005596,37.98270262,37.97993361,38.14901658,38.06664535,37.90227696,37.68764051,37.57415002,37.53084964,38.03770472,39.80192816,39.57162673,38.02463501,39.25544541,38.8045957,39.61948524,39.18837984,40.13951683,42.05092569,41.33731218,40.08596521,40.43602706,40.43874132,40.56713218,41.44058715,41.73176398,40.84611341,41.75753017,41.96450104,42.16668862
West Bank and Gaza,PSE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19734766,15.26038763,15.24399343,15.23327311,15.25787896,15.16480266,15.33270229,15.56752675,15.72436476,15.55604668,13.84863848,14.18089529,16.34060751,17.07376579,16.79829392,17.76330288,19.13800942,19.00340704,18.75481582,17.83929139,19.19298197,19.70487599,19.22633181,19.96953451,20.77848211,20.20835691,20.35872162,20.6156779,21.04586232,20.34173442,20.49627062,21.31889344,
Pacific island small states,PSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.99572641,38.14033959,38.285972,38.42382961,38.48142201,38.55528276,38.49471066,38.42587598,38.36293344,38.34745581,38.36093805,38.36775403,38.32448483,38.28039409,38.31701808,38.71736371,39.12966975,39.56184186,40.0338685,40.49014948,40.93601505,40.94605586,40.95879439,40.98779306,40.7542802,40.50972376,40.64377132,40.7760997,40.8766242,41.01905779,41.22964497,41.09026882,41.20123707
Post-demographic dividend,PST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.66823199,42.78760375,42.88200617,43.15457013,43.28757676,43.44828856,43.62453649,43.69671734,43.87344689,44.01959712,44.15543907,44.30280078,44.46205704,44.60622045,44.75156788,44.89007182,44.95391488,45.0866692,45.2931159,45.36482316,45.40352294,45.43991682,45.5156579,45.59434281,45.59293182,45.66480592,45.77611604,45.83870799,45.96895818,45.96858618,46.12560694,46.1545391,46.27071359
French Polynesia,PYF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.31466147,38.340246,38.34123112,38.37816827,38.4002863,38.40795694,38.60048768,38.81870231,39.03370464,39.25132619,39.4618878,39.65731908,39.91164719,40.1470318,40.38010747,40.62017978,40.88439904,41.24708725,41.60498769,41.960345,42.31044945,42.6653788,42.73659571,42.82334832,42.96184747,43.12456429,43.28296273,43.43776592,43.58289997,43.64512783,44.04871928,43.72402022,43.76514595
Qatar,QAT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63582457,15.69753073,15.91524603,16.07068552,16.25401353,16.39488228,16.02913735,15.84584559,15.7969603,15.69466916,15.80789688,15.8517308,16.02222839,16.11354208,15.62959325,13.74067308,12.1357129,11.05958439,10.94758839,11.91039727,12.88887495,13.40458408,13.6119066,13.54082544,13.41842396,13.51099205,13.97255533,14.63263856,15.51308288,15.98183887,16.22353653,16.87495027,17.12088181
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53500479,46.54019659,46.57026652,46.60827061,46.65541774,45.95658136,46.93340199,46.77326529,46.99236485,47.02991614,47.07012204,46.25954508,45.7197308,45.63190798,45.2527983,45.30711124,45.10677817,44.69829698,44.59607177,43.83105849,44.36022368,44.10964311,43.95158922,43.86983993,43.25061972,43.13846323,43.56027944,43.31763724,43.14329465,43.03249553,42.02202836,42.66160527,42.76883358
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.06308197,47.81439208,47.57446901,47.39761356,47.37696788,47.45038035,47.60170991,47.71319081,48.3030573,48.433349,48.46210078,48.90416491,49.01575313,49.13212416,49.30951331,49.48324314,49.3799137,49.00058451,49.10568808,48.85364198,48.88960705,48.81491126,48.63712692,48.54109724,48.39456337,48.37632806,48.33686232,48.44169542,48.46807592,48.567422,48.55981539,48.75536564,48.67423458
Rwanda,RWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7063851,42.25370509,43.05273563,45.0031379,47.40579858,47.24553812,46.96923757,46.63598844,46.36834579,46.22579843,46.40792361,46.61020888,46.78310453,46.9111692,47.00421101,47.04601542,47.05901208,47.04772642,47.03928721,47.0569656,47.06438192,47.10840797,47.16432523,47.2171878,47.25301216,47.33189112,47.37337643,46.89584959,46.33245631,47.15127544,47.05449248,47.29123866,47.28959346
South Asia,SAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.66964457,23.70828204,23.86782918,24.01444006,23.9770358,24.1364864,24.31158983,24.5234166,24.62840685,24.77274929,24.90069299,25.04255593,25.2532435,25.47942335,25.72097315,25.62411802,25.52126593,25.4362893,25.38246842,25.3195928,25.05063014,24.75308336,24.91222799,25.07900004,25.27267485,25.36569068,25.57790933,25.55667915,25.76175364,25.67783415,26.09020947,26.32376362,28.39706204
Saudi Arabia,SAU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42648063,10.35030426,10.65375926,10.98500629,11.33383905,11.7122189,12.08927176,12.46529353,12.8172879,12.25689676,12.11516331,12.15103018,12.53999583,13.008444,13.566974,14.16082246,13.9921733,13.9119096,13.76167558,14.48470377,15.18364683,15.34026109,15.03574866,15.19408395,15.79772152,16.13304615,14.29536595,15.4490116,16.57696265,19.46642056,22.41067838,22.37809876,22.60137147
Sudan,SDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.28495162,25.0530741,25.91346498,26.75514291,27.56840362,28.42779016,28.5361188,28.6721342,28.77555647,28.81366651,28.84486685,28.87129302,28.90035368,28.94388244,28.98713559,29.0066404,29.00886072,29.01561141,29.02726057,28.99543697,28.97800486,29.16944813,29.3029184,29.45472026,29.57863689,29.69103209,29.82447839,29.94183445,30.00942308,29.97906595,30.10716449,29.82204868,29.57105528
Senegal,SEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33892087,32.44948811,32.57527387,32.73904623,32.95639357,33.08556657,33.27122929,33.48923922,33.70849751,33.91621172,34.06704818,34.21648122,34.36512629,34.50598277,34.63132272,34.70717329,35.15017965,35.60931699,36.08378233,36.57618669,37.08357032,37.60750633,38.15204825,38.70099301,39.24899428,40.48991491,40.35934748,39.18964467,38.58930127,38.55065846,38.920353,38.65776766,38.73175596
Singapore,SGP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06367468,37.23671838,37.58455366,37.85924657,38.16490658,38.39993857,38.57986659,38.21248996,38.59282754,38.77909275,39.12517082,39.01481632,39.69369441,40.2260657,40.67338911,40.89654091,39.88519219,40.68168392,40.05383418,40.37797987,40.71707665,40.86377872,41.03349264,41.35564531,41.67820353,41.81682137,41.60399956,41.79483435,42.17541838,42.27905477,42.87610458,42.48565622,42.40662666
Solomon Islands,SLB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.07187455,47.08615966,47.11669637,47.12499926,47.12215249,47.1442525,47.17496324,47.19980423,47.21872767,47.35128136,47.53332026,47.68769231,47.79524599,47.89203052,47.9865489,48.07533325,48.15488378,48.22280876,48.29206199,48.33123579,48.36269838,48.39761076,48.41138653,48.42750846,48.43845224,48.43209669,48.42443312,48.41881694,48.41569308,48.40659688,48.56094074,48.35563498,48.42492088
Sierra Leone,SLE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.06227561,50.96296896,50.90096031,50.87414786,50.87053315,50.81175601,50.8054543,50.85616143,50.96138538,50.9877461,50.95024212,50.93141969,50.91851212,50.6998106,50.61169741,50.5188418,50.42487592,50.3332662,50.24084406,50.14823379,50.05634271,49.96635318,49.8759942,49.7879779,49.32970244,48.86226462,48.38341751,47.89710061,48.07974741,48.06086508,48.09476974,47.91874257,47.92078392
El Salvador,SLV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24069653,35.83542065,36.95206958,37.69063314,36.8234606,36.71162334,36.89421247,38.82278625,39.27956598,39.47448218,39.69372885,39.93599449,40.23200376,39.72300361,40.18572051,40.6452097,40.5162973,40.78357946,41.05622787,41.33814348,41.1245254,41.49137978,42.09064857,41.64286315,41.2359975,41.47856708,41.06092808,41.04496586,41.19840628,41.00640019,40.98986738,41.07517187,41.09896143
San Marino,SMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
